,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
584996,26/1/2008,23:20:00,5.088,0.000,238.400,21.200,38.000,2.000,17.0
584997,26/1/2008,23:21:00,5.038,0.000,239.100,21.000,38.000,1.000,18.0
584998,26/1/2008,23:22:00,5.042,0.000,239.160,21.000,38.000,1.000,17.0
585004,26/1/2008,23:28:00,5.010,0.000,238.250,21.000,38.000,2.000,17.0
585861,27/1/2008,13:45:00,5.854,0.072,236.740,24.600,0.000,73.000,17.0
585862,27/1/2008,13:46:00,5.830,0.082,236.720,24.600,0.000,72.000,17.0
585863,27/1/2008,13:47:00,5.844,0.074,237.230,24.600,0.000,73.000,18.0
585864,27/1/2008,13:48:00,5.886,0.086,238.000,24.600,0.000,74.000,17.0
585865,27/1/2008,13:49:00,5.824,0.000,237.640,24.400,0.000,73.000,17.0
585866,27/1/2008,13:50:00,5.788,0.000,237.080,24.400,0.000,74.000,18.0
585867,27/1/2008,13:51:00,5.820,0.000,237.950,24.400,0.000,73.000,17.0
585868,27/1/2008,13:52:00,5.830,0.000,238.130,24.400,0.000,74.000,18.0
585869,27/1/2008,13:53:00,5.820,0.000,237.850,24.400,0.000,73.000,17.0
585870,27/1/2008,13:54:00,5.762,0.000,236.130,24.400,0.000,73.000,17.0
586156,27/1/2008,18:40:00,5.502,0.230,233.640,23.400,37.000,0.000,0.0
586157,27/1/2008,18:41:00,5.376,0.234,234.460,22.800,37.000,0.000,0.0
586161,27/1/2008,18:45:00,5.576,0.154,234.300,23.800,37.000,0.000,0.0
586162,27/1/2008,18:46:00,5.524,0.152,232.700,23.600,37.000,0.000,0.0
586163,27/1/2008,18:47:00,5.498,0.146,232.250,23.600,37.000,0.000,0.0
586167,27/1/2008,18:51:00,5.608,0.148,234.930,23.800,38.000,0.000,0.0
586168,27/1/2008,18:52:00,5.672,0.208,234.350,24.200,37.000,1.000,0.0
586169,27/1/2008,18:53:00,5.336,0.268,233.420,23.000,34.000,0.000,0.0
586173,27/1/2008,18:57:00,5.714,0.280,234.970,24.200,37.000,0.000,0.0
586174,27/1/2008,18:58:00,5.752,0.288,235.490,24.400,38.000,1.000,0.0
586178,27/1/2008,19:02:00,5.190,0.288,235.920,22.400,26.000,0.000,0.0
586179,27/1/2008,19:03:00,5.776,0.292,236.270,24.400,38.000,0.000,0.0
586180,27/1/2008,19:04:00,5.788,0.290,236.880,24.400,38.000,0.000,0.0
586184,27/1/2008,19:08:00,5.082,0.294,237.500,21.800,24.000,0.000,0.0
586185,27/1/2008,19:09:00,5.746,0.288,235.410,24.400,38.000,0.000,0.0
586186,27/1/2008,19:10:00,5.654,0.186,235.550,24.000,37.000,0.000,0.0
586190,27/1/2008,19:14:00,5.134,0.158,235.370,22.200,28.000,0.000,0.0
586191,27/1/2008,19:15:00,5.608,0.156,234.480,23.800,37.000,0.000,0.0
586192,27/1/2008,19:16:00,5.608,0.172,233.880,24.000,37.000,0.000,0.0
586198,27/1/2008,19:22:00,6.380,0.270,233.100,27.800,38.000,0.000,0.0
586199,27/1/2008,19:23:00,8.592,0.246,231.300,37.200,41.000,0.000,0.0
586201,27/1/2008,19:25:00,9.606,0.230,229.500,42.000,71.000,1.000,0.0
586202,27/1/2008,19:26:00,5.784,0.230,233.560,25.000,46.000,0.000,0.0
586203,27/1/2008,19:27:00,5.156,0.116,234.100,22.000,36.000,0.000,0.0
586204,27/1/2008,19:28:00,5.188,0.104,234.000,22.200,37.000,0.000,0.0
586205,27/1/2008,19:29:00,5.166,0.106,234.110,22.000,37.000,0.000,0.0
586206,27/1/2008,19:30:00,5.596,0.212,233.650,24.200,37.000,0.000,0.0
586207,27/1/2008,19:31:00,5.090,0.000,234.110,21.800,37.000,1.000,0.0
586208,27/1/2008,19:32:00,5.126,0.046,234.770,21.800,37.000,0.000,0.0
586209,27/1/2008,19:33:00,5.106,0.000,234.910,21.800,37.000,0.000,0.0
586210,27/1/2008,19:34:00,5.030,0.000,236.080,21.200,38.000,0.000,0.0
586222,27/1/2008,19:46:00,5.868,0.050,234.230,25.000,37.000,0.000,14.0
586223,27/1/2008,19:47:00,5.900,0.000,233.490,25.200,36.000,0.000,17.0
586224,27/1/2008,19:48:00,5.898,0.000,234.050,25.200,37.000,0.000,17.0
586225,27/1/2008,19:49:00,5.892,0.000,234.610,25.000,36.000,0.000,18.0
586226,27/1/2008,19:50:00,5.866,0.000,234.430,25.000,37.000,0.000,17.0
586227,27/1/2008,19:51:00,5.292,0.000,234.440,22.800,30.000,0.000,17.0
586272,27/1/2008,20:36:00,5.528,0.162,233.550,23.600,36.000,2.000,17.0
586273,27/1/2008,20:37:00,5.506,0.164,233.390,23.600,37.000,1.000,17.0
586274,27/1/2008,20:38:00,5.526,0.166,234.110,23.600,37.000,1.000,17.0
586275,27/1/2008,20:39:00,5.538,0.170,234.460,23.600,36.000,2.000,17.0
586276,27/1/2008,20:40:00,5.528,0.168,234.180,23.600,37.000,1.000,16.0
586277,27/1/2008,20:41:00,5.480,0.160,233.170,23.400,36.000,2.000,17.0
586278,27/1/2008,20:42:00,5.414,0.000,233.520,23.200,37.000,1.000,17.0
586279,27/1/2008,20:43:00,5.490,0.138,233.450,23.400,36.000,1.000,17.0
586280,27/1/2008,20:44:00,5.418,0.134,231.810,23.400,36.000,2.000,16.0
586281,27/1/2008,20:45:00,5.414,0.132,231.800,23.400,36.000,1.000,17.0
588236,29/1/2008,05:20:00,5.062,0.000,241.200,21.000,0.000,0.000,7.0
588646,29/1/2008,12:10:00,5.810,0.084,235.110,25.000,25.000,37.000,17.0
588647,29/1/2008,12:11:00,6.354,0.090,233.780,27.200,37.000,36.000,17.0
588648,29/1/2008,12:12:00,6.340,0.078,233.300,27.200,36.000,37.000,16.0
588649,29/1/2008,12:13:00,6.348,0.046,233.240,27.200,37.000,36.000,17.0
588650,29/1/2008,12:14:00,6.318,0.048,232.660,27.000,37.000,36.000,17.0
588651,29/1/2008,12:15:00,6.348,0.000,232.690,27.200,37.000,36.000,16.0
588652,29/1/2008,12:16:00,6.254,0.000,233.550,26.800,37.000,36.000,17.0
588653,29/1/2008,12:17:00,5.972,0.056,234.630,25.400,37.000,37.000,17.0
588654,29/1/2008,12:18:00,6.012,0.082,235.190,25.600,37.000,36.000,17.0
588655,29/1/2008,12:19:00,6.042,0.110,234.910,25.600,37.000,37.000,17.0
588656,29/1/2008,12:20:00,6.088,0.180,235.190,25.800,37.000,37.000,17.0
588657,29/1/2008,12:21:00,5.336,0.184,235.760,23.000,38.000,26.000,17.0
588669,29/1/2008,12:33:00,5.496,0.460,235.160,23.800,2.000,30.000,17.0
588680,29/1/2008,12:44:00,5.514,0.072,235.620,23.600,37.000,2.000,17.0
588719,29/1/2008,13:23:00,5.830,0.140,234.750,24.800,2.000,67.000,17.0
588720,29/1/2008,13:24:00,5.904,0.112,235.280,25.000,0.000,72.000,17.0
588721,29/1/2008,13:25:00,5.936,0.000,235.970,25.000,1.000,72.000,17.0
588722,29/1/2008,13:26:00,7.542,0.000,234.760,32.200,28.000,72.000,17.0
588723,29/1/2008,13:27:00,7.962,0.000,234.520,33.800,36.000,71.000,17.0
588724,29/1/2008,13:28:00,7.940,0.000,233.640,34.000,37.000,72.000,16.0
588725,29/1/2008,13:29:00,7.912,0.048,233.530,33.800,36.000,71.000,17.0
588726,29/1/2008,13:30:00,7.948,0.000,233.910,34.000,37.000,71.000,17.0
588727,29/1/2008,13:31:00,7.930,0.048,233.940,33.800,36.000,71.000,17.0
588728,29/1/2008,13:32:00,7.884,0.000,232.980,33.800,36.000,71.000,16.0
588729,29/1/2008,13:33:00,7.862,0.052,232.930,33.600,36.000,70.000,17.0
588730,29/1/2008,13:34:00,7.918,0.000,233.600,33.800,36.000,71.000,17.0
588731,29/1/2008,13:35:00,7.924,0.050,233.990,33.800,37.000,71.000,17.0
588732,29/1/2008,13:36:00,6.916,0.000,234.550,29.800,36.000,57.000,17.0
588733,29/1/2008,13:37:00,5.862,0.000,235.730,24.800,37.000,36.000,17.0
588734,29/1/2008,13:38:00,5.894,0.000,236.150,24.800,37.000,37.000,17.0
588735,29/1/2008,13:39:00,6.980,0.232,234.960,30.000,37.000,35.000,17.0
588736,29/1/2008,13:40:00,6.954,0.248,234.040,30.000,32.000,36.000,17.0
588739,29/1/2008,13:43:00,5.088,0.326,236.200,21.800,1.000,37.000,18.0
588740,29/1/2008,13:44:00,5.228,0.376,235.520,22.200,0.000,36.000,17.0
588741,29/1/2008,13:45:00,5.172,0.350,235.800,22.000,0.000,37.000,17.0
588742,29/1/2008,13:46:00,5.244,0.396,237.900,22.200,0.000,37.000,17.0
588743,29/1/2008,13:47:00,5.226,0.368,237.680,22.000,0.000,36.000,17.0
588744,29/1/2008,13:48:00,5.196,0.352,237.360,22.000,0.000,37.000,18.0
588745,29/1/2008,13:49:00,5.204,0.328,238.000,22.000,0.000,36.000,17.0
588746,29/1/2008,13:50:00,5.240,0.344,237.640,22.200,0.000,37.000,17.0
588747,29/1/2008,13:51:00,5.260,0.354,237.390,22.200,0.000,37.000,18.0
588760,29/1/2008,14:04:00,5.522,0.192,235.810,23.400,0.000,59.000,17.0
588761,29/1/2008,14:05:00,6.252,0.184,235.350,26.600,0.000,72.000,17.0
588762,29/1/2008,14:06:00,5.212,0.120,236.410,22.000,0.000,56.000,17.0
588763,29/1/2008,14:07:00,5.754,0.084,236.120,24.400,0.000,66.000,17.0
588764,29/1/2008,14:08:00,5.802,0.086,236.040,24.600,0.000,65.000,18.0
588767,29/1/2008,14:11:00,5.524,0.000,235.730,23.600,0.000,63.000,17.0
588768,29/1/2008,14:12:00,5.766,0.052,233.620,24.800,0.000,65.000,17.0
588769,29/1/2008,14:13:00,5.804,0.048,233.430,25.000,0.000,69.000,17.0
588771,29/1/2008,14:15:00,6.046,0.000,234.890,25.600,0.000,70.000,17.0
588788,29/1/2008,14:32:00,5.262,0.000,236.510,22.200,0.000,36.000,17.0
588793,29/1/2008,14:37:00,5.026,0.134,239.960,21.000,0.000,38.000,17.0
588794,29/1/2008,14:38:00,5.036,0.088,239.690,21.000,0.000,37.000,18.0
589756,30/1/2008,06:40:00,5.630,0.000,240.860,23.400,0.000,0.000,18.0
589757,30/1/2008,06:41:00,6.134,0.106,239.790,25.600,0.000,0.000,18.0
591209,31/1/2008,06:53:00,6.188,0.228,238.300,26.000,0.000,0.000,17.0
591210,31/1/2008,06:54:00,5.766,0.238,239.420,24.400,0.000,0.000,18.0
592025,31/1/2008,20:29:00,5.808,0.084,237.230,24.400,38.000,0.000,17.0
592026,31/1/2008,20:30:00,5.804,0.084,237.440,24.400,38.000,0.000,18.0
592027,31/1/2008,20:31:00,5.820,0.086,237.480,24.400,38.000,0.000,17.0
592028,31/1/2008,20:32:00,5.780,0.082,236.930,24.400,37.000,0.000,17.0
592029,31/1/2008,20:33:00,5.742,0.080,236.150,24.200,37.000,0.000,17.0
592030,31/1/2008,20:34:00,5.732,0.078,236.160,24.200,38.000,0.000,18.0
592031,31/1/2008,20:35:00,5.748,0.080,236.400,24.200,37.000,0.000,17.0
592032,31/1/2008,20:36:00,5.768,0.082,237.130,24.200,37.000,0.000,17.0
592033,31/1/2008,20:37:00,5.734,0.078,236.240,24.200,38.000,0.000,17.0
592034,31/1/2008,20:38:00,5.708,0.076,235.550,24.200,37.000,0.000,17.0
592035,31/1/2008,20:39:00,5.720,0.080,236.010,24.200,37.000,0.000,17.0
592036,31/1/2008,20:40:00,5.768,0.110,236.260,24.400,37.000,0.000,17.0
592037,31/1/2008,20:41:00,5.946,0.240,235.790,25.200,37.000,0.000,17.0
592101,31/1/2008,21:45:00,5.680,0.000,235.680,24.000,37.000,0.000,17.0
592102,31/1/2008,21:46:00,5.748,0.000,235.810,24.400,37.000,0.000,18.0
592103,31/1/2008,21:47:00,5.666,0.000,233.990,24.200,36.000,0.000,16.0
592104,31/1/2008,21:48:00,5.520,0.000,233.760,23.600,37.000,0.000,17.0
592105,31/1/2008,21:49:00,5.016,0.000,234.190,21.400,36.000,0.000,17.0
592650,1/2/2008,06:54:00,6.144,0.286,237.670,26.000,0.000,0.000,15.0
592651,1/2/2008,06:55:00,6.560,0.346,236.020,28.000,0.000,0.000,18.0
594185,2/2/2008,08:29:00,6.282,0.216,238.250,26.400,0.000,0.000,17.0
594186,2/2/2008,08:30:00,6.366,0.150,237.070,26.800,0.000,0.000,18.0
594187,2/2/2008,08:31:00,7.094,0.162,236.710,30.000,0.000,0.000,17.0
594188,2/2/2008,08:32:00,6.934,0.216,235.260,29.600,0.000,0.000,17.0
594709,2/2/2008,17:13:00,5.488,0.526,233.870,24.000,34.000,23.000,17.0
594820,2/2/2008,19:04:00,5.150,0.142,233.350,22.000,0.000,33.000,17.0
594821,2/2/2008,19:05:00,5.078,0.160,233.440,21.600,0.000,35.000,17.0
594822,2/2/2008,19:06:00,5.082,0.144,233.780,21.600,0.000,35.000,17.0
594823,2/2/2008,19:07:00,5.084,0.160,233.440,21.800,0.000,35.000,16.0
594824,2/2/2008,19:08:00,5.072,0.144,233.700,21.600,0.000,35.000,17.0
594825,2/2/2008,19:09:00,5.058,0.160,233.080,21.600,0.000,35.000,17.0
594826,2/2/2008,19:10:00,5.014,0.138,232.270,21.600,0.000,34.000,16.0
594827,2/2/2008,19:11:00,5.112,0.240,232.360,22.000,0.000,35.000,17.0
594828,2/2/2008,19:12:00,5.136,0.262,232.730,22.000,0.000,35.000,17.0
594829,2/2/2008,19:13:00,5.960,0.312,232.000,26.000,11.000,34.000,16.0
594830,2/2/2008,19:14:00,7.222,0.336,230.300,31.400,37.000,34.000,17.0
594831,2/2/2008,19:15:00,7.206,0.352,230.450,31.200,36.000,34.000,16.0
594832,2/2/2008,19:16:00,6.600,0.340,231.410,28.800,27.000,34.000,16.0
594833,2/2/2008,19:17:00,6.834,0.430,230.820,29.800,26.000,34.000,17.0
594834,2/2/2008,19:18:00,7.262,0.426,230.240,31.600,36.000,34.000,16.0
594835,2/2/2008,19:19:00,7.650,0.438,230.060,33.200,36.000,34.000,16.0
594836,2/2/2008,19:20:00,7.732,0.422,230.460,33.600,36.000,34.000,17.0
594837,2/2/2008,19:21:00,7.732,0.438,230.330,33.600,36.000,34.000,16.0
594838,2/2/2008,19:22:00,7.636,0.422,230.320,33.200,36.000,34.000,16.0
594839,2/2/2008,19:23:00,7.678,0.452,232.040,33.000,37.000,34.000,17.0
594840,2/2/2008,19:24:00,7.624,0.428,231.230,33.000,36.000,34.000,16.0
594841,2/2/2008,19:25:00,7.578,0.440,230.400,32.800,36.000,34.000,17.0
594842,2/2/2008,19:26:00,7.568,0.422,230.460,32.800,36.000,34.000,16.0
594843,2/2/2008,19:27:00,7.526,0.458,230.320,32.800,35.000,35.000,16.0
594844,2/2/2008,19:28:00,5.806,0.554,232.140,25.000,1.000,35.000,17.0
594845,2/2/2008,19:29:00,6.220,0.568,232.310,26.800,1.000,36.000,16.0
594846,2/2/2008,19:30:00,7.668,0.488,230.110,33.600,22.000,35.000,17.0
594847,2/2/2008,19:31:00,7.976,0.414,229.020,34.800,36.000,35.000,16.0
594848,2/2/2008,19:32:00,7.770,0.464,229.220,33.800,36.000,35.000,16.0
594849,2/2/2008,19:33:00,7.988,0.608,229.990,34.800,35.000,35.000,16.0
594850,2/2/2008,19:34:00,7.980,0.586,230.160,34.600,36.000,35.000,16.0
594851,2/2/2008,19:35:00,7.972,0.596,229.910,34.600,36.000,36.000,17.0
594852,2/2/2008,19:36:00,7.796,0.578,230.730,34.000,33.000,35.000,16.0
594853,2/2/2008,19:37:00,6.162,0.608,232.390,26.600,1.000,36.000,17.0
594854,2/2/2008,19:38:00,6.152,0.588,232.420,26.600,1.000,36.000,16.0
594855,2/2/2008,19:39:00,7.900,0.578,230.220,34.800,21.000,35.000,17.0
594856,2/2/2008,19:40:00,8.716,0.534,227.630,38.200,35.000,35.000,16.0
594857,2/2/2008,19:41:00,8.456,0.546,227.480,37.200,35.000,34.000,15.0
594858,2/2/2008,19:42:00,7.076,0.546,228.620,31.200,21.000,35.000,17.0
594859,2/2/2008,19:43:00,6.104,0.586,230.980,26.400,1.000,36.000,16.0
594860,2/2/2008,19:44:00,6.052,0.560,230.100,26.400,1.000,35.000,16.0
594861,2/2/2008,19:45:00,7.220,0.564,229.540,31.800,19.000,35.000,16.0
594862,2/2/2008,19:46:00,8.168,0.540,228.910,35.600,35.000,35.000,17.0
594863,2/2/2008,19:47:00,8.456,0.474,227.770,37.200,35.000,34.000,16.0
594864,2/2/2008,19:48:00,7.448,0.460,230.310,32.600,19.000,36.000,16.0
594865,2/2/2008,19:49:00,6.462,0.490,232.190,27.800,1.000,35.000,16.0
594866,2/2/2008,19:50:00,6.522,0.480,232.600,28.000,1.000,36.000,17.0
594867,2/2/2008,19:51:00,7.302,0.476,230.700,32.000,15.000,36.000,16.0
594868,2/2/2008,19:52:00,6.620,0.468,231.740,28.800,36.000,16.000,17.0
594869,2/2/2008,19:53:00,6.058,0.478,230.700,26.200,36.000,5.000,16.0
594874,2/2/2008,19:58:00,5.840,0.588,230.900,25.400,36.000,5.000,16.0
594875,2/2/2008,19:59:00,5.876,0.608,231.570,25.400,37.000,4.000,16.0
594906,2/2/2008,20:30:00,5.948,0.236,232.630,25.600,36.000,0.000,16.0
594907,2/2/2008,20:31:00,5.902,0.196,234.070,25.200,37.000,0.000,17.0
594908,2/2/2008,20:32:00,5.794,0.192,234.250,24.600,37.000,0.000,17.0
594909,2/2/2008,20:33:00,5.728,0.190,233.450,24.400,36.000,1.000,17.0
594910,2/2/2008,20:34:00,5.696,0.156,233.760,24.400,37.000,0.000,16.0
594911,2/2/2008,20:35:00,5.670,0.096,233.610,24.200,36.000,0.000,17.0
594912,2/2/2008,20:36:00,5.934,0.090,233.160,25.400,37.000,0.000,17.0
594913,2/2/2008,20:37:00,5.956,0.092,234.040,25.400,36.000,0.000,17.0
594914,2/2/2008,20:38:00,6.836,0.168,233.990,29.400,47.000,0.000,17.0
594915,2/2/2008,20:39:00,6.012,0.188,232.960,25.800,38.000,1.000,16.0
594916,2/2/2008,20:40:00,5.750,0.204,232.340,24.600,38.000,0.000,17.0
594917,2/2/2008,20:41:00,5.732,0.212,233.040,24.600,37.000,0.000,16.0
594918,2/2/2008,20:42:00,5.836,0.202,233.890,24.800,38.000,0.000,17.0
594919,2/2/2008,20:43:00,6.860,0.198,232.430,29.800,55.000,0.000,17.0
594920,2/2/2008,20:44:00,7.898,0.298,231.370,34.000,71.000,1.000,16.0
594921,2/2/2008,20:45:00,7.078,0.306,232.120,30.800,61.000,0.000,17.0
594922,2/2/2008,20:46:00,5.826,0.338,232.350,25.000,37.000,0.000,17.0
594923,2/2/2008,20:47:00,5.808,0.310,232.490,25.000,38.000,0.000,16.0
594924,2/2/2008,20:48:00,6.932,0.296,230.240,30.400,54.000,0.000,16.0
594925,2/2/2008,20:49:00,7.730,0.280,229.120,33.600,71.000,0.000,17.0
594926,2/2/2008,20:50:00,7.764,0.284,229.460,33.800,71.000,0.000,16.0
594927,2/2/2008,20:51:00,6.216,0.294,230.830,27.200,46.000,0.000,16.0
594928,2/2/2008,20:52:00,5.802,0.300,231.150,25.000,37.000,1.000,17.0
594929,2/2/2008,20:53:00,6.166,0.292,230.120,27.000,42.000,0.000,16.0
594930,2/2/2008,20:54:00,6.130,0.234,230.080,27.000,48.000,0.000,16.0
594931,2/2/2008,20:55:00,5.350,0.208,230.730,23.200,36.000,0.000,17.0
595002,2/2/2008,22:06:00,5.162,0.074,236.430,22.200,28.000,2.000,17.0
595003,2/2/2008,22:07:00,5.488,0.074,235.640,23.200,36.000,2.000,17.0
595004,2/2/2008,22:08:00,5.432,0.074,235.470,23.000,37.000,1.000,17.0
595005,2/2/2008,22:09:00,5.434,0.074,235.200,23.000,37.000,2.000,17.0
595006,2/2/2008,22:10:00,5.410,0.066,235.120,23.000,37.000,1.000,17.0
595007,2/2/2008,22:11:00,5.438,0.074,235.450,23.000,37.000,2.000,17.0
595008,2/2/2008,22:12:00,5.404,0.068,234.860,23.000,37.000,2.000,17.0
595009,2/2/2008,22:13:00,5.248,0.072,235.120,22.400,36.000,1.000,17.0
595016,2/2/2008,22:20:00,5.236,0.204,236.930,22.400,30.000,2.000,17.0
595017,2/2/2008,22:21:00,5.586,0.200,236.710,23.600,38.000,1.000,17.0
595021,2/2/2008,22:25:00,5.306,0.202,237.010,22.600,31.000,2.000,18.0
595022,2/2/2008,22:26:00,5.592,0.282,235.650,23.800,37.000,1.000,17.0
595023,2/2/2008,22:27:00,5.608,0.294,235.750,23.800,37.000,1.000,17.0
595024,2/2/2008,22:28:00,5.576,0.290,235.440,23.600,37.000,2.000,17.0
595025,2/2/2008,22:29:00,5.564,0.290,234.900,23.800,37.000,1.000,17.0
595026,2/2/2008,22:30:00,5.532,0.284,234.550,23.600,36.000,1.000,17.0
595027,2/2/2008,22:31:00,5.556,0.290,234.820,23.600,37.000,2.000,17.0
595041,2/2/2008,22:45:00,5.796,0.000,236.620,24.400,39.000,0.000,17.0
595042,2/2/2008,22:46:00,5.892,0.000,236.480,25.000,37.000,1.000,18.0
595043,2/2/2008,22:47:00,5.896,0.000,236.600,24.800,38.000,0.000,17.0
595044,2/2/2008,22:48:00,5.790,0.000,236.810,24.400,38.000,0.000,17.0
595045,2/2/2008,22:49:00,5.660,0.000,236.980,23.800,39.000,0.000,17.0
595046,2/2/2008,22:50:00,5.550,0.000,236.620,23.400,38.000,0.000,17.0
595047,2/2/2008,22:51:00,5.462,0.000,235.280,23.200,37.000,0.000,17.0
595048,2/2/2008,22:52:00,5.486,0.140,235.590,23.200,38.000,1.000,17.0
595861,3/2/2008,12:25:00,5.500,0.122,235.710,23.400,0.000,69.000,0.0
595863,3/2/2008,12:27:00,5.392,0.122,236.100,22.800,0.000,72.000,0.0
595866,3/2/2008,12:30:00,5.138,0.144,235.780,21.800,0.000,72.000,0.0
596954,4/2/2008,06:38:00,5.108,0.102,238.140,21.600,0.000,1.000,0.0
596955,4/2/2008,06:39:00,5.034,0.090,238.410,21.000,0.000,1.000,0.0
598393,5/2/2008,06:37:00,5.522,0.056,237.510,23.200,0.000,0.000,16.0
598760,5/2/2008,12:44:00,5.558,0.192,237.590,23.600,0.000,63.000,17.0
598761,5/2/2008,12:45:00,6.160,0.176,236.470,26.000,0.000,73.000,18.0
598762,5/2/2008,12:46:00,5.646,0.088,237.380,24.000,0.000,64.000,17.0
598763,5/2/2008,12:47:00,6.132,0.102,235.940,26.000,0.000,72.000,17.0
598764,5/2/2008,12:48:00,6.160,0.092,236.860,26.000,0.000,72.000,17.0
598765,5/2/2008,12:49:00,6.164,0.108,237.020,26.000,0.000,73.000,17.0
598766,5/2/2008,12:50:00,6.146,0.088,236.650,25.800,0.000,72.000,18.0
598767,5/2/2008,12:51:00,6.152,0.102,236.690,26.000,0.000,73.000,17.0
598783,5/2/2008,13:07:00,5.250,0.370,239.170,22.000,0.000,37.000,18.0
598784,5/2/2008,13:08:00,5.194,0.362,238.870,21.800,0.000,37.000,18.0
598785,5/2/2008,13:09:00,5.158,0.392,237.990,21.800,0.000,37.000,17.0
598786,5/2/2008,13:10:00,5.258,0.392,238.510,22.000,0.000,38.000,17.0
598787,5/2/2008,13:11:00,5.200,0.394,238.740,22.000,0.000,42.000,18.0
598797,5/2/2008,13:21:00,5.284,0.482,235.820,22.600,0.000,37.000,17.0
598825,5/2/2008,13:49:00,5.340,0.222,237.310,22.800,0.000,57.000,17.0
598826,5/2/2008,13:50:00,6.308,0.208,236.530,26.600,0.000,73.000,17.0
598827,5/2/2008,13:51:00,5.748,0.098,236.490,24.600,0.000,65.000,17.0
598828,5/2/2008,13:52:00,6.198,0.072,235.620,26.200,0.000,73.000,17.0
598829,5/2/2008,13:53:00,6.174,0.076,235.080,26.200,0.000,73.000,17.0
598830,5/2/2008,13:54:00,5.800,0.074,235.510,24.600,0.000,67.000,17.0
598831,5/2/2008,13:55:00,5.288,0.086,236.160,22.400,0.000,57.000,17.0
598832,5/2/2008,13:56:00,7.166,0.338,234.240,30.800,0.000,72.000,17.0
598833,5/2/2008,13:57:00,6.008,0.450,235.720,25.600,0.000,45.000,17.0
598834,5/2/2008,13:58:00,5.428,0.244,237.290,23.200,0.000,49.000,18.0
598835,5/2/2008,13:59:00,7.090,0.452,236.350,30.200,0.000,61.000,17.0
598836,5/2/2008,14:00:00,7.706,0.442,235.360,32.800,0.000,73.000,17.0
598837,5/2/2008,14:01:00,6.878,0.522,235.810,29.200,0.000,58.000,17.0
599838,6/2/2008,06:42:00,5.208,0.100,239.610,21.800,0.000,1.000,18.0
600677,6/2/2008,20:41:00,5.600,0.000,234.170,23.800,37.000,0.000,17.0
600678,6/2/2008,20:42:00,5.570,0.058,234.660,23.600,37.000,0.000,17.0
600679,6/2/2008,20:43:00,5.530,0.072,233.930,23.600,37.000,0.000,17.0
600680,6/2/2008,20:44:00,5.478,0.076,232.820,23.400,36.000,0.000,17.0
600681,6/2/2008,20:45:00,5.472,0.076,232.520,23.400,36.000,0.000,16.0
600682,6/2/2008,20:46:00,5.498,0.076,233.220,23.600,36.000,0.000,17.0
600683,6/2/2008,20:47:00,5.534,0.074,233.910,23.600,37.000,0.000,17.0
600684,6/2/2008,20:48:00,5.544,0.074,234.260,23.600,37.000,0.000,17.0
600685,6/2/2008,20:49:00,5.658,0.000,234.650,24.000,36.000,0.000,16.0
600686,6/2/2008,20:50:00,5.672,0.050,234.970,24.000,37.000,0.000,17.0
600687,6/2/2008,20:51:00,5.748,0.056,236.900,24.200,37.000,0.000,18.0
600688,6/2/2008,20:52:00,5.764,0.058,237.550,24.200,38.000,0.000,17.0
601269,7/2/2008,06:33:00,5.796,0.094,236.090,25.000,0.000,0.000,18.0
601270,7/2/2008,06:34:00,5.570,0.000,236.220,23.600,0.000,0.000,17.0
601271,7/2/2008,06:35:00,5.408,0.000,236.470,23.400,0.000,0.000,18.0
603080,8/2/2008,12:44:00,5.364,0.444,234.980,23.000,0.000,30.000,17.0
603081,8/2/2008,12:45:00,5.064,0.476,235.390,21.800,0.000,27.000,17.0
603134,8/2/2008,13:38:00,5.104,0.304,233.880,21.800,37.000,0.000,17.0
603135,8/2/2008,13:39:00,5.094,0.304,233.650,21.800,36.000,0.000,17.0
603136,8/2/2008,13:40:00,5.102,0.306,233.800,21.800,36.000,0.000,17.0
603137,8/2/2008,13:41:00,5.106,0.308,233.900,21.800,37.000,0.000,16.0
603614,8/2/2008,21:38:00,5.102,0.208,234.550,21.800,0.000,0.000,0.0
604266,9/2/2008,08:30:00,5.598,0.098,236.790,23.600,0.000,0.000,17.0
604267,9/2/2008,08:31:00,5.620,0.096,236.440,23.600,0.000,0.000,17.0
604268,9/2/2008,08:32:00,5.608,0.096,236.160,23.600,0.000,0.000,17.0
604981,9/2/2008,20:25:00,5.144,0.412,235.310,21.800,0.000,36.000,17.0
604988,9/2/2008,20:32:00,5.156,0.388,235.560,22.000,0.000,37.000,17.0
604989,9/2/2008,20:33:00,5.866,0.458,234.190,25.000,0.000,37.000,17.0
604990,9/2/2008,20:34:00,5.890,0.488,235.090,25.000,0.000,37.000,17.0
604991,9/2/2008,20:35:00,5.912,0.472,235.630,25.000,0.000,37.000,17.0
604992,9/2/2008,20:36:00,5.666,0.490,235.410,24.000,0.000,37.000,17.0
604993,9/2/2008,20:37:00,5.468,0.462,235.840,23.200,0.000,36.000,17.0
604994,9/2/2008,20:38:00,5.030,0.474,235.340,21.400,0.000,38.000,17.0
604995,9/2/2008,20:39:00,5.068,0.456,235.220,21.600,0.000,36.000,17.0
604997,9/2/2008,20:41:00,5.476,0.458,235.340,23.600,0.000,37.000,17.0
